id,genres,Movie_ID,title,budget,original_language,popularity,release_date,revenue,runtime
14,Fantasy,6499.0,Turbo: A Power Rangers Movie,10000000.0,en,5.436744999999999,3/27/97,17979739.0,99.0
878,Science Fiction,6499.0,Turbo: A Power Rangers Movie,10000000.0,en,5.436744999999999,3/27/97,17979739.0,99.0
53,Thriller,6499.0,Turbo: A Power Rangers Movie,10000000.0,en,5.436744999999999,3/27/97,17979739.0,99.0
18,Drama,50512.0,Anna Karenina,35000000.0,en,5.660835,4/4/97,791830.0,108.0
10749,Romance,50512.0,Anna Karenina,35000000.0,en,5.660835,4/4/97,791830.0,108.0
28,Action,9405.0,Double Team,30000000.0,en,5.452961,4/4/97,0.0,93.0
878,Science Fiction,9405.0,Double Team,30000000.0,en,5.452961,4/4/97,0.0,93.0
18,Drama,12723.0,Inventing the Abbotts,0.0,en,5.063701,4/4/97,5926128.0,110.0
10749,Romance,12723.0,Inventing the Abbotts,0.0,en,5.063701,4/4/97,5926128.0,110.0
12,Adventure,9360.0,Anaconda,45000000.0,en,14.386089000000002,4/11/97,136885767.0,89.0
27,Horror,9360.0,Anaconda,45000000.0,en,14.386089000000002,4/11/97,136885767.0,89.0
53,Thriller,9360.0,Anaconda,45000000.0,en,14.386089000000002,4/11/97,136885767.0,89.0
28,Action,9434.0,Grosse Pointe Blank,0.0,en,7.556814,4/11/97,28084357.0,107.0
35,Comedy,9434.0,Grosse Pointe Blank,0.0,en,7.556814,4/11/97,28084357.0,107.0
53,Thriller,9434.0,Grosse Pointe Blank,0.0,en,7.556814,4/11/97,28084357.0,107.0
10749,Romance,9434.0,Grosse Pointe Blank,0.0,en,7.556814,4/11/97,28084357.0,107.0
80,Crime,118991.0,Keys to Tulsa,0.0,en,1.3234219999999999,4/11/97,57252.0,113.0
18,Drama,118991.0,Keys to Tulsa,0.0,en,1.3234219999999999,4/11/97,57252.0,113.0
53,Thriller,118991.0,Keys to Tulsa,0.0,en,1.3234219999999999,4/11/97,57252.0,113.0
10749,Romance,21626.0,Kissed,0.0,en,2.056754,9/7/96,0.0,78.0
18,Drama,21626.0,Kissed,0.0,en,2.056754,9/7/96,0.0,78.0
35,Comedy,13982.0,8 Heads in a Duffel Bag,0.0,en,5.666701,4/18/97,0.0,95.0
80,Crime,13982.0,8 Heads in a Duffel Bag,0.0,en,5.666701,4/18/97,0.0,95.0
18,Drama,93946.0,Hollow Reed,0.0,en,0.26121700000000003,6/24/96,0.0,102.0
10752,War,77223.0,Paradise Road,16000000.0,en,1.4621389999999999,4/11/97,0.0,122.0
18,Drama,77223.0,Paradise Road,16000000.0,en,1.4621389999999999,4/11/97,0.0,122.0
36,History,77223.0,Paradise Road,16000000.0,en,1.4621389999999999,4/11/97,0.0,122.0
18,Drama,31465.0,Traveller,0.0,en,2.166773,4/18/97,0.0,101.0
80,Crime,31465.0,Traveller,0.0,en,2.166773,4/18/97,0.0,101.0
18,Drama,12793.0,All Over Me,0.0,en,4.06745,2/15/97,0.0,93.0
10749,Romance,12793.0,All Over Me,0.0,en,4.06745,2/15/97,0.0,93.0
18,Drama,102878.0,A Brother's Kiss,0.0,en,0.92491,4/25/97,0.0,92.0
18,Drama,105763.0,A Chef in Love,0.0,fr,0.631834,6/6/96,0.0,100.0
35,Comedy,105763.0,A Chef in Love,0.0,fr,0.631834,6/6/96,0.0,100.0
10749,Romance,105763.0,A Chef in Love,0.0,fr,0.631834,6/6/96,0.0,100.0
10769,Foreign,105763.0,A Chef in Love,0.0,fr,0.631834,6/6/96,0.0,100.0
35,Comedy,9611.0,Romy and Michele's High School Reunion,0.0,en,5.889414,4/25/97,29235353.0,92.0
18,Drama,47694.0,Temptress Moon,0.0,zh,1.1362219999999998,5/9/96,0.0,130.0
10769,Foreign,47694.0,Temptress Moon,0.0,zh,1.1362219999999998,5/9/96,0.0,130.0
10749,Romance,47694.0,Temptress Moon,0.0,zh,1.1362219999999998,5/9/96,0.0,130.0
878,Science Fiction,10357.0,Volcano,90000000.0,en,13.147917000000001,4/25/97,0.0,104.0
28,Action,10357.0,Volcano,90000000.0,en,13.147917000000001,4/25/97,0.0,104.0
18,Drama,10357.0,Volcano,90000000.0,en,13.147917000000001,4/25/97,0.0,104.0
53,Thriller,10357.0,Volcano,90000000.0,en,13.147917000000001,4/25/97,0.0,104.0
35,Comedy,9977.0,Children of the Revolution,0.0,en,1.129648,6/14/96,0.0,101.0
18,Drama,9977.0,Children of the Revolution,0.0,en,1.129648,6/14/96,0.0,101.0
878,Science Fiction,816.0,Austin Powers: International Man of Mystery,16500000.0,en,11.749158999999999,5/2/97,67683989.0,94.0
35,Comedy,816.0,Austin Powers: International Man of Mystery,16500000.0,en,11.749158999999999,5/2/97,67683989.0,94.0
80,Crime,816.0,Austin Powers: International Man of Mystery,16500000.0,en,11.749158999999999,5/2/97,67683989.0,94.0
18,Drama,2163.0,Breakdown,36000000.0,en,7.926621000000001,5/2/97,50159144.0,95.0
28,Action,2163.0,Breakdown,36000000.0,en,7.926621000000001,5/2/97,50159144.0,95.0
53,Thriller,2163.0,Breakdown,36000000.0,en,7.926621000000001,5/2/97,50159144.0,95.0
10749,Romance,124680.0,Broken English,0.0,en,0.369118,9/9/96,0.0,92.0
18,Drama,124680.0,Broken English,0.0,en,0.369118,9/9/96,0.0,92.0
35,Comedy,16399.0,Commandments,0.0,en,0.22570700000000002,5/2/97,0.0,88.0
18,Drama,16399.0,Commandments,0.0,en,0.22570700000000002,5/2/97,0.0,88.0
10749,Romance,16399.0,Commandments,0.0,en,0.22570700000000002,5/2/97,0.0,88.0
18,Drama,124843.0,Ripe,0.0,en,0.773608,9/10/96,0.0,92.0
28,Action,31017.0,"Truth or Consequences, N.M.",0.0,en,2.26858,1/1/97,0.0,106.0
80,Crime,31017.0,"Truth or Consequences, N.M.",0.0,en,2.26858,1/1/97,0.0,106.0
18,Drama,31017.0,"Truth or Consequences, N.M.",0.0,en,2.26858,1/1/97,0.0,106.0
10749,Romance,31017.0,"Truth or Consequences, N.M.",0.0,en,2.26858,1/1/97,0.0,106.0
53,Thriller,31017.0,"Truth or Consequences, N.M.",0.0,en,2.26858,1/1/97,0.0,106.0
18,Drama,24645.0,The Turning,0.0,en,0.129847,1/1/92,0.0,87.0
14,Fantasy,49478.0,Warriors of Virtue,0.0,en,0.719444,5/2/97,0.0,103.0
10751,Family,49478.0,Warriors of Virtue,0.0,en,0.719444,5/2/97,0.0,103.0
28,Action,49478.0,Warriors of Virtue,0.0,en,0.719444,5/2/97,0.0,103.0
35,Comedy,12499.0,Fathers' Day,85000000.0,en,5.2955559999999995,5/9/97,0.0,89.0
10751,Family,12499.0,Fathers' Day,85000000.0,en,5.2955559999999995,5/9/97,0.0,89.0
12,Adventure,18.0,The Fifth Element,90000000.0,en,24.30526,5/7/97,263920180.0,126.0
14,Fantasy,18.0,The Fifth Element,90000000.0,en,24.30526,5/7/97,263920180.0,126.0
28,Action,18.0,The Fifth Element,90000000.0,en,24.30526,5/7/97,263920180.0,126.0
53,Thriller,18.0,The Fifth Element,90000000.0,en,24.30526,5/7/97,263920180.0,126.0
878,Science Fiction,18.0,The Fifth Element,90000000.0,en,24.30526,5/7/97,263920180.0,126.0
878,Science Fiction,1811.0,Nowhere,0.0,en,3.324489,5/9/97,27354.0,82.0
18,Drama,1811.0,Nowhere,0.0,en,3.324489,5/9/97,27354.0,82.0
35,Comedy,1811.0,Nowhere,0.0,en,3.324489,5/9/97,27354.0,82.0
18,Drama,109614.0,Losing Chase,0.0,en,0.901452,8/18/96,0.0,98.0
10749,Romance,109614.0,Losing Chase,0.0,en,0.901452,8/18/96,0.0,98.0
35,Comedy,60082.0,Sprung,0.0,en,1.511388,5/14/97,7553105.0,105.0
10749,Romance,60082.0,Sprung,0.0,en,1.511388,5/14/97,7553105.0,105.0
18,Drama,105045.0,The Promise,0.0,de,0.122178,2/16/95,0.0,115.0
10749,Romance,105045.0,The Promise,0.0,de,0.122178,2/16/95,0.0,115.0
18,Drama,53023.0,Le Bonheur,0.0,fr,0.7924859999999999,2/10/65,0.0,79.0
10749,Romance,53023.0,Le Bonheur,0.0,fr,0.7924859999999999,2/10/65,0.0,79.0
18,Drama,64802.0,Love! Valour! Compassion!,2000000.0,de,1.7442,5/16/97,2900000.0,108.0
10402,Music,11239.0,Shall We Dance?,0.0,ja,1.963402,1/27/96,0.0,136.0
35,Comedy,11239.0,Shall We Dance?,0.0,ja,1.963402,1/27/96,0.0,136.0
18,Drama,11239.0,Shall We Dance?,0.0,ja,1.963402,1/27/96,0.0,136.0
10749,Romance,11239.0,Shall We Dance?,0.0,ja,1.963402,1/27/96,0.0,136.0
12,Adventure,50850.0,The Second Jungle Book: Mowgli & Baloo,0.0,en,0.285487,5/16/97,479099.0,88.0
10751,Family,50850.0,The Second Jungle Book: Mowgli & Baloo,0.0,en,0.285487,5/16/97,479099.0,88.0
35,Comedy,15321.0,Twin Town,0.0,en,1.651546,4/11/97,0.0,99.0
18,Drama,15321.0,Twin Town,0.0,en,1.651546,4/11/97,0.0,99.0
35,Comedy,2058.0,Addicted to Love,0.0,en,8.085194,5/23/97,34673095.0,100.0
10749,Romance,2058.0,Addicted to Love,0.0,en,8.085194,5/23/97,34673095.0,100.0
35,Comedy,9450.0,Brassed Off,0.0,en,3.1170709999999997,11/1/96,0.0,107.0
10749,Romance,9450.0,Brassed Off,0.0,en,3.1170709999999997,11/1/96,0.0,107.0
18,Drama,9450.0,Brassed Off,0.0,en,3.1170709999999997,11/1/96,0.0,107.0
12,Adventure,330.0,The Lost World: Jurassic Park,73000000.0,en,0.7881229999999999,5/23/97,229074524.0,129.0
28,Action,330.0,The Lost World: Jurassic Park,73000000.0,en,0.7881229999999999,5/23/97,229074524.0,129.0
878,Science Fiction,330.0,The Lost World: Jurassic Park,73000000.0,en,0.7881229999999999,5/23/97,229074524.0,129.0
18,Drama,38523.0,Ponette,0.0,fr,0.409967,9/10/96,0.0,97.0
10769,Foreign,38523.0,Ponette,0.0,fr,0.409967,9/10/96,0.0,97.0
35,Comedy,16375.0,Schizopolis,0.0,en,2.438198,9/13/96,0.0,96.0
18,Drama,33660.0,Shiloh,0.0,en,2.8944900000000002,11/30/96,0.0,93.0
10751,Family,33660.0,Shiloh,0.0,en,2.8944900000000002,11/30/96,0.0,93.0
18,Drama,59232.0,The War at Home,0.0,en,0.8934639999999999,11/20/96,0.0,119.0
35,Comedy,45671.0,Rough Magic,0.0,en,0.476919,9/7/95,0.0,100.0
18,Drama,45671.0,Rough Magic,0.0,en,0.476919,9/7/95,0.0,100.0
10749,Romance,45671.0,Rough Magic,0.0,en,0.476919,9/7/95,0.0,100.0
14,Fantasy,45671.0,Rough Magic,0.0,en,0.476919,9/7/95,0.0,100.0
35,Comedy,17770.0,Trial and Error,0.0,en,2.683782,5/30/97,0.0,98.0
10749,Romance,17770.0,Trial and Error,0.0,en,2.683782,5/30/97,0.0,98.0
12,Adventure,15170.0,Buddy,0.0,en,2.0227060000000003,6/6/97,0.0,84.0
35,Comedy,15170.0,Buddy,0.0,en,2.0227060000000003,6/6/97,0.0,84.0
10751,Family,15170.0,Buddy,0.0,en,2.0227060000000003,6/6/97,0.0,84.0
28,Action,1701.0,Con Air,75000000.0,en,11.545982,6/1/97,224012234.0,115.0
53,Thriller,1701.0,Con Air,75000000.0,en,11.545982,6/1/97,224012234.0,115.0
80,Crime,1701.0,Con Air,75000000.0,en,11.545982,6/1/97,224012234.0,115.0
18,Drama,26422.0,The Pillow Book,0.0,en,2.6903189999999997,5/12/96,0.0,126.0
10769,Foreign,26422.0,The Pillow Book,0.0,en,2.6903189999999997,5/12/96,0.0,126.0
10749,Romance,26422.0,The Pillow Book,0.0,en,2.6903189999999997,5/12/96,0.0,126.0
18,Drama,124642.0,To Have (Or Not),0.0,en,0.014329,12/27/95,0.0,89.0
10749,Romance,124642.0,To Have (Or Not),0.0,en,0.014329,12/27/95,0.0,89.0
28,Action,1639.0,Speed 2: Cruise Control,160000000.0,en,11.268531,6/13/97,164508066.0,121.0
12,Adventure,1639.0,Speed 2: Cruise Control,160000000.0,en,11.268531,6/13/97,164508066.0,121.0
53,Thriller,1639.0,Speed 2: Cruise Control,160000000.0,en,11.268531,6/13/97,164508066.0,121.0
80,Crime,49235.0,Squeeze,500000.0,en,0.321515,6/6/97,10300.0,95.0
18,Drama,49235.0,Squeeze,500000.0,en,0.321515,6/6/97,10300.0,95.0
35,Comedy,106129.0,Sudden Manhattan,0.0,en,0.344303,10/11/96,0.0,80.0
53,Thriller,106129.0,Sudden Manhattan,0.0,en,0.344303,10/11/96,0.0,80.0
35,Comedy,107743.0,Wedding Bell Blues,0.0,en,0.886134,10/18/96,44000.0,102.0
10749,Romance,107743.0,Wedding Bell Blues,0.0,en,0.886134,10/18/96,44000.0,102.0
28,Action,415.0,Batman & Robin,125000000.0,en,17.038823999999998,6/20/97,238207122.0,125.0
80,Crime,415.0,Batman & Robin,125000000.0,en,17.038823999999998,6/20/97,238207122.0,125.0
14,Fantasy,415.0,Batman & Robin,125000000.0,en,17.038823999999998,6/20/97,238207122.0,125.0
35,Comedy,47686.0,Dream with the Fishes,0.0,en,0.684192,1/1/97,0.0,97.0
35,Comedy,65889.0,Roseanna's Grave,0.0,en,1.081043,3/6/97,0.0,98.0
10749,Romance,65889.0,Roseanna's Grave,0.0,en,1.081043,3/6/97,0.0,98.0
18,Drama,65889.0,Roseanna's Grave,0.0,en,1.081043,3/6/97,0.0,98.0
35,Comedy,11103.0,Head Above Water,0.0,en,2.357791,11/7/96,0.0,92.0
53,Thriller,11103.0,Head Above Water,0.0,en,2.357791,11/7/96,0.0,92.0
16,Animation,11970.0,Hercules,85000000.0,en,14.048694,6/26/97,252712101.0,93.0
10751,Family,11970.0,Hercules,85000000.0,en,14.048694,6/26/97,252712101.0,93.0
14,Fantasy,11970.0,Hercules,85000000.0,en,14.048694,6/26/97,252712101.0,93.0
12,Adventure,11970.0,Hercules,85000000.0,en,14.048694,6/26/97,252712101.0,93.0
35,Comedy,11970.0,Hercules,85000000.0,en,14.048694,6/26/97,252712101.0,93.0
10749,Romance,11970.0,Hercules,85000000.0,en,14.048694,6/26/97,252712101.0,93.0
18,Drama,34941.0,The Last Time I Committed Suicide,0.0,en,1.380375,6/20/97,0.0,92.0
18,Drama,407992.0,MURDER and murder,0.0,en,0.076975,9/10/96,0.0,113.0
10749,Romance,407992.0,MURDER and murder,0.0,en,0.076975,9/10/96,0.0,113.0
35,Comedy,8874.0,My Best Friend's Wedding,38000000.0,en,4.678572,6/19/97,299288605.0,105.0
10749,Romance,8874.0,My Best Friend's Wedding,38000000.0,en,4.678572,6/19/97,299288605.0,105.0
878,Science Fiction,17991.0,Tetsuo II: Body Hammer,0.0,ja,2.0182919999999998,1/1/92,0.0,83.0
27,Horror,17991.0,Tetsuo II: Body Hammer,0.0,ja,2.0182919999999998,1/1/92,0.0,83.0
18,Drama,17991.0,Tetsuo II: Body Hammer,0.0,ja,2.0182919999999998,1/1/92,0.0,83.0
53,Thriller,17991.0,Tetsuo II: Body Hammer,0.0,ja,2.0182919999999998,1/1/92,0.0,83.0
35,Comedy,11956.0,When the Cat's Away,0.0,fr,0.834917,4/3/96,0.0,91.0
18,Drama,266.0,Contempt,900000.0,fr,7.543336999999999,10/21/63,528428.0,103.0
28,Action,754.0,Face/Off,80000000.0,en,11.467391000000001,6/27/97,245676146.0,138.0
80,Crime,754.0,Face/Off,80000000.0,en,11.467391000000001,6/27/97,245676146.0,138.0
878,Science Fiction,754.0,Face/Off,80000000.0,en,11.467391000000001,6/27/97,245676146.0,138.0
53,Thriller,754.0,Face/Off,80000000.0,en,11.467391000000001,6/27/97,245676146.0,138.0
18,Drama,37567.0,Fall,0.0,en,1.555954,6/20/97,0.0,93.0
10749,Romance,37567.0,Fall,0.0,en,1.555954,6/20/97,0.0,93.0
18,Drama,43771.0,Gabbeh,0.0,fa,1.052071,6/26/96,0.0,75.0
9648,Mystery,43771.0,Gabbeh,0.0,fa,1.052071,6/26/96,0.0,75.0
10749,Romance,43771.0,Gabbeh,0.0,fa,1.052071,6/26/96,0.0,75.0
18,Drama,124834.0,Mondo,0.0,fr,0.31196799999999997,6/1/95,0.0,80.0
53,Thriller,249358.0,The Innocent Sleep,0.0,fr,1.221766,1/25/96,0.0,110.0
18,Drama,111367.0,For Ever Mozart,0.0,en,0.413422,11/27/96,0.0,84.0
35,Comedy,111367.0,For Ever Mozart,0.0,en,0.413422,11/27/96,0.0,84.0
10752,War,111367.0,For Ever Mozart,0.0,en,0.413422,11/27/96,0.0,84.0
28,Action,607.0,Men in Black,90000000.0,en,15.781023999999999,7/2/97,589390539.0,98.0
12,Adventure,607.0,Men in Black,90000000.0,en,15.781023999999999,7/2/97,589390539.0,98.0
35,Comedy,607.0,Men in Black,90000000.0,en,15.781023999999999,7/2/97,589390539.0,98.0
878,Science Fiction,607.0,Men in Black,90000000.0,en,15.781023999999999,7/2/97,589390539.0,98.0
35,Comedy,18080.0,Out to Sea,0.0,en,3.7223889999999997,7/2/97,0.0,106.0
10749,Romance,18080.0,Out to Sea,0.0,en,3.7223889999999997,7/2/97,0.0,106.0
10751,Family,38225.0,Wild America,0.0,en,7.477411,7/2/97,0.0,106.0
12,Adventure,17834.0,A Simple Wish,28000000.0,en,3.3548690000000003,7/11/97,8345056.0,86.0
35,Comedy,17834.0,A Simple Wish,28000000.0,en,3.3548690000000003,7/11/97,8345056.0,86.0
10751,Family,17834.0,A Simple Wish,28000000.0,en,3.3548690000000003,7/11/97,8345056.0,86.0
14,Fantasy,17834.0,A Simple Wish,28000000.0,en,3.3548690000000003,7/11/97,8345056.0,86.0
18,Drama,686.0,Contact,90000000.0,en,14.374866,7/11/97,171120329.0,150.0
878,Science Fiction,686.0,Contact,90000000.0,en,14.374866,7/11/97,171120329.0,150.0
9648,Mystery,686.0,Contact,90000000.0,en,14.374866,7/11/97,171120329.0,150.0
35,Comedy,65046.0,Love Serenade,0.0,en,0.881482,10/10/96,0.0,101.0
10769,Foreign,65046.0,Love Serenade,0.0,en,0.881482,10/10/96,0.0,101.0
10749,Romance,65046.0,Love Serenade,0.0,en,0.881482,10/10/96,0.0,101.0
28,Action,4421.0,G.I. Jane,50000000.0,en,9.37934,8/22/97,48169156.0,125.0
18,Drama,4421.0,G.I. Jane,50000000.0,en,9.37934,8/22/97,48169156.0,125.0
12,Adventure,9387.0,Conan the Barbarian,20000000.0,en,10.52008,4/2/82,79114085.0,129.0
14,Fantasy,9387.0,Conan the Barbarian,20000000.0,en,10.52008,4/2/82,79114085.0,129.0
28,Action,9387.0,Conan the Barbarian,20000000.0,en,10.52008,4/2/82,79114085.0,129.0
12,Adventure,10603.0,George of the Jungle,55000000.0,en,9.559685,7/15/97,0.0,92.0
35,Comedy,10603.0,George of the Jungle,55000000.0,en,9.559685,7/15/97,0.0,92.0
10751,Family,10603.0,George of the Jungle,55000000.0,en,9.559685,7/15/97,0.0,92.0
10749,Romance,10603.0,George of the Jungle,55000000.0,en,9.559685,7/15/97,0.0,92.0
28,Action,2142.0,Cop Land,15000000.0,en,9.159310000000001,8/15/97,44862187.0,104.0
80,Crime,2142.0,Cop Land,15000000.0,en,9.159310000000001,8/15/97,44862187.0,104.0
18,Drama,2142.0,Cop Land,15000000.0,en,9.159310000000001,8/15/97,44862187.0,104.0
27,Horror,8413.0,Event Horizon,60000000.0,en,11.335072,8/15/97,26673242.0,96.0
878,Science Fiction,8413.0,Event Horizon,60000000.0,en,11.335072,8/15/97,26673242.0,96.0
9648,Mystery,8413.0,Event Horizon,60000000.0,en,11.335072,8/15/97,26673242.0,96.0
28,Action,10336.0,Spawn,40000000.0,en,11.366417,7/31/97,87840042.0,96.0
12,Adventure,10336.0,Spawn,40000000.0,en,11.366417,7/31/97,87840042.0,96.0
14,Fantasy,10336.0,Spawn,40000000.0,en,11.366417,7/31/97,87840042.0,96.0
27,Horror,10336.0,Spawn,40000000.0,en,11.366417,7/31/97,87840042.0,96.0
878,Science Fiction,10336.0,Spawn,40000000.0,en,11.366417,7/31/97,87840042.0,96.0
53,Thriller,10336.0,Spawn,40000000.0,en,11.366417,7/31/97,87840042.0,96.0
35,Comedy,20737.0,Air Bud,3000000.0,en,9.407128,8/1/97,23144499.0,98.0
10751,Family,20737.0,Air Bud,3000000.0,en,9.407128,8/1/97,23144499.0,98.0
18,Drama,20737.0,Air Bud,3000000.0,en,9.407128,8/1/97,23144499.0,98.0
35,Comedy,9413.0,Picture Perfect,19000000.0,en,4.347079,8/1/97,44332015.0,105.0
10749,Romance,9413.0,Picture Perfect,19000000.0,en,4.347079,8/1/97,44332015.0,105.0
35,Comedy,14585.0,In the Company of Men,0.0,en,3.323672,1/19/97,0.0,97.0
18,Drama,14585.0,In the Company of Men,0.0,en,3.323672,1/19/97,0.0,97.0
12,Adventure,18519.0,Free Willy 3: The Rescue,0.0,en,6.107833,8/8/97,0.0,86.0
18,Drama,49462.0,Career Girls,0.0,en,3.459251,6/1/97,0.0,83.0
28,Action,8834.0,Conspiracy Theory,75000000.0,en,14.261798,8/7/97,136982834.0,135.0
18,Drama,8834.0,Conspiracy Theory,75000000.0,en,14.261798,8/7/97,136982834.0,135.0
9648,Mystery,8834.0,Conspiracy Theory,75000000.0,en,14.261798,8/7/97,136982834.0,135.0
53,Thriller,8834.0,Conspiracy Theory,75000000.0,en,14.261798,8/7/97,136982834.0,135.0
28,Action,9458.0,Desperate Measures,50000000.0,en,3.713996,1/30/98,0.0,100.0
18,Drama,9458.0,Desperate Measures,50000000.0,en,3.713996,1/30/98,0.0,100.0
53,Thriller,9458.0,Desperate Measures,50000000.0,en,3.713996,1/30/98,0.0,100.0
878,Science Fiction,8854.0,Steel,16000000.0,en,2.890462,8/15/97,1686429.0,97.0
28,Action,8854.0,Steel,16000000.0,en,2.890462,8/15/97,1686429.0,97.0
12,Adventure,8854.0,Steel,16000000.0,en,2.890462,8/15/97,1686429.0,97.0
18,Drama,38295.0,She's So Lovely,18000000.0,en,2.314911,8/29/97,0.0,100.0
10749,Romance,38295.0,She's So Lovely,18000000.0,en,2.314911,8/29/97,0.0,100.0
53,Thriller,38295.0,She's So Lovely,18000000.0,en,2.314911,8/29/97,0.0,100.0
80,Crime,22073.0,Hoodlum,30000000.0,en,2.384882,8/27/97,0.0,130.0
18,Drama,22073.0,Hoodlum,30000000.0,en,2.384882,8/27/97,0.0,130.0
12,Adventure,37244.0,Leave it to Beaver,0.0,en,1.6359110000000001,8/22/97,0.0,84.0
35,Comedy,37244.0,Leave it to Beaver,0.0,en,1.6359110000000001,8/22/97,0.0,84.0
18,Drama,37244.0,Leave it to Beaver,0.0,en,1.6359110000000001,8/22/97,0.0,84.0
10751,Family,37244.0,Leave it to Beaver,0.0,en,1.6359110000000001,8/22/97,0.0,84.0
14,Fantasy,4961.0,Mimic,30000000.0,en,9.128905,8/22/97,25480490.0,105.0
27,Horror,4961.0,Mimic,30000000.0,en,9.128905,8/22/97,25480490.0,105.0
53,Thriller,4961.0,Mimic,30000000.0,en,9.128905,8/22/97,25480490.0,105.0
28,Action,9416.0,Money Talks,0.0,en,13.855037,8/22/97,0.0,97.0
12,Adventure,9416.0,Money Talks,0.0,en,13.855037,8/22/97,0.0,97.0
35,Comedy,9416.0,Money Talks,0.0,en,13.855037,8/22/97,0.0,97.0
28,Action,26180.0,Excess Baggage,0.0,en,3.7149970000000003,8/29/97,0.0,101.0
35,Comedy,26180.0,Excess Baggage,0.0,en,3.7149970000000003,8/29/97,0.0,101.0
10749,Romance,26180.0,Excess Baggage,0.0,en,3.7149970000000003,8/29/97,0.0,101.0
12,Adventure,17832.0,Kull the Conqueror,0.0,en,3.3241949999999996,8/29/97,0.0,95.0
14,Fantasy,17832.0,Kull the Conqueror,0.0,en,3.3241949999999996,8/29/97,0.0,95.0
28,Action,17832.0,Kull the Conqueror,0.0,en,3.3241949999999996,8/29/97,0.0,95.0
878,Science Fiction,17832.0,Kull the Conqueror,0.0,en,3.3241949999999996,8/29/97,0.0,95.0
28,Action,9772.0,Air Force One,85000000.0,en,12.173291,7/25/97,315156409.0,124.0
53,Thriller,9772.0,Air Force One,85000000.0,en,12.173291,7/25/97,315156409.0,124.0
18,Drama,6072.0,One Eight Seven,20000000.0,en,6.476493,7/29/97,5716080.0,119.0
53,Thriller,6072.0,One Eight Seven,20000000.0,en,6.476493,7/29/97,5716080.0,119.0
28,Action,1669.0,The Hunt for Red October,30000000.0,en,15.91126,3/2/90,199200000.0,134.0
12,Adventure,1669.0,The Hunt for Red October,30000000.0,en,15.91126,3/2/90,199200000.0,134.0
53,Thriller,1669.0,The Hunt for Red October,30000000.0,en,15.91126,3/2/90,199200000.0,134.0
18,Drama,468.0,My Own Private Idaho,2500000.0,en,7.289727,10/17/91,0.0,104.0
10749,Romance,468.0,My Own Private Idaho,2500000.0,en,7.289727,10/17/91,0.0,104.0
35,Comedy,32519.0,"Kiss Me, Guido",0.0,en,0.9106549999999999,7/18/97,0.0,86.0
35,Comedy,108401.0,Star Maps,0.0,en,0.725694,7/23/97,0.0,86.0
18,Drama,108401.0,Star Maps,0.0,en,0.725694,7/23/97,0.0,86.0
35,Comedy,10806.0,In & Out,35000000.0,en,9.949805,9/10/97,0.0,90.0
10749,Romance,10806.0,In & Out,35000000.0,en,9.949805,9/10/97,0.0,90.0
28,Action,9433.0,The Edge,0.0,en,15.174973000000001,9/6/97,43312294.0,117.0
12,Adventure,9433.0,The Edge,0.0,en,15.174973000000001,9/6/97,43312294.0,117.0
18,Drama,9433.0,The Edge,0.0,en,15.174973000000001,9/6/97,43312294.0,117.0
28,Action,6623.0,The Peacemaker,50000000.0,en,8.868114,9/26/97,0.0,124.0
53,Thriller,6623.0,The Peacemaker,50000000.0,en,8.868114,9/26/97,0.0,124.0
80,Crime,2118.0,L.A. Confidential,35000000.0,en,10.989442,9/19/97,126216940.0,138.0
18,Drama,2118.0,L.A. Confidential,35000000.0,en,10.989442,9/19/97,126216940.0,138.0
9648,Mystery,2118.0,L.A. Confidential,35000000.0,en,10.989442,9/19/97,126216940.0,138.0
53,Thriller,2118.0,L.A. Confidential,35000000.0,en,10.989442,9/19/97,126216940.0,138.0
12,Adventure,978.0,Seven Years in Tibet,70000000.0,en,11.483493,9/12/97,131457682.0,136.0
18,Drama,978.0,Seven Years in Tibet,70000000.0,en,11.483493,9/12/97,131457682.0,136.0
36,History,978.0,Seven Years in Tibet,70000000.0,en,11.483493,9/12/97,131457682.0,136.0
18,Drama,9437.0,Kiss the Girls,27000000.0,en,12.235391,10/3/97,60527873.0,115.0
9648,Mystery,9437.0,Kiss the Girls,27000000.0,en,12.235391,10/3/97,60527873.0,115.0
53,Thriller,9437.0,Kiss the Girls,27000000.0,en,12.235391,10/3/97,60527873.0,115.0
80,Crime,9437.0,Kiss the Girls,27000000.0,en,12.235391,10/3/97,60527873.0,115.0
35,Comedy,29461.0,Soul Food,0.0,en,2.647781,9/26/97,0.0,114.0
18,Drama,29461.0,Soul Food,0.0,en,2.647781,9/26/97,0.0,114.0
35,Comedy,56651.0,Kicked in the Head,0.0,en,0.07992,9/26/97,0.0,87.0
80,Crime,56651.0,Kicked in the Head,0.0,en,0.07992,9/26/97,0.0,87.0
18,Drama,56651.0,Kicked in the Head,0.0,en,0.07992,9/26/97,0.0,87.0
10749,Romance,56651.0,Kicked in the Head,0.0,en,0.07992,9/26/97,0.0,87.0
27,Horror,10351.0,Wishmaster,5000000.0,en,5.215107,9/19/97,15719109.0,90.0
18,Drama,66588.0,A Thousand Acres,0.0,en,0.82942,9/17/97,0.0,105.0
18,Drama,2649.0,The Game,50000000.0,en,14.825586999999999,9/12/97,109423648.0,129.0
